0.0375,3.270603,-3.693727,-6.964330,0.211562,5.117466,-5.329028,21.516605,36.119311,-21.954490,-13.312423,28.950800,5.384994
0.038,3.270603,-3.692497,-6.963100,0.210947,5.116851,-5.327798,21.517835,36.120541,-21.950800,-13.308733,28.952030,5.384994
0.0385,3.269373,-3.692497,-6.961870,0.211562,5.115621,-5.327183,21.516605,36.121771,-21.947109,-13.307503,28.952030,5.383764
0.039,3.270603,-3.690037,-6.960640,0.209717,5.115621,-5.325338,21.516605,36.123001,-21.942189,-13.305043,28.953260,5.386224
0.0395,3.274293,-3.686347,-6.960640,0.206027,5.117466,-5.323493,21.516605,36.123001,-21.936039,-13.303813,28.955720,5.387454
0.04,3.275523,-3.686347,-6.961870,0.205412,5.118696,-5.324108,21.517835,36.124231,-21.929889,-13.298893,28.959410,5.392374
0.0405,3.277983,-3.686347,-6.964330,0.204182,5.121156,-5.325338,21.517835,36.125461,-21.926199,-13.295203,28.961870,5.397294
0.041,3.277983,-3.687577,-6.965560,0.204797,5.121771,-5.326568,21.519065,36.127921,-21.923739,-13.291513,28.965560,5.400984
0.0415,3.277983,-3.687577,-6.965560,0.204797,5.121771,-5.326568,21.520295,36.131611,-21.922509,-13.289053,28.968020,5.403444
0.042,3.277983,-3.687577,-6.965560,0.204797,5.121771,-5.326568,21.520295,36.135301,-21.922509,-13.286593,28.971710,5.403444
0.0425,3.277983,-3.687577,-6.965560,0.204797,5.121771,-5.326568,21.520295,36.138991,-21.922509,-13.285363,28.974170,5.402214
0.043,3.277983,-3.686347,-6.964330,0.204182,5.121156,-5.325338,21.519065,36.142681,-21.922509,-13.282903,28.976630,5.402214
0.0435,3.277983,-3.686347,-6.964330,0.204182,5.121156,-5.325338,21.517835,36.145141,-21.921279,-13.281673,28.980320,5.400984
0.044,3.279213,-3.685117,-6.964330,0.202952,5.121771,-5.324723,21.516605,36.145141,-21.921279,-13.280443,28.981550,5.399754
0.0445,3.280443,-3.683887,-6.964330,0.201722,5.122386,-5.324108,21.516605,36.146371,-21.918819,-13.277983,28.982780,5.399754
0.045,3.280443,-3.682657,-6.963100,0.201107,5.121771,-5.322878,21.515375,36.146371,-21.917589,-13.277983,28.984010,5.398524
0.0455,3.281673,-3.682657,-6.964330,0.200492,5.123001,-5.323493,21.516605,36.147601,-21.915129,-13.276753,28.984010,5.399754
0.046,3.281673,-3.682657,-6.964330,0.200492,5.123001,-5.323493,21.515375,36.148831,-21.912669,-13.276753,28.985240,5.399754
0.0465,3.282903,-3.682657,-6.965560,0.199877,5.124231,-5.324108,21.515375,36.151292,-21.910209,-13.276753,28.985240,5.400984
0.047,3.282903,-3.683887,-6.966790,0.200492,5.124846,-5.325338,21.514145,36.153752,-21.907749,-13.276753,28.986470,5.399754
0.0475,3.281673,-3.686347,-6.968020,0.202337,5.124846,-5.327183,21.512915,36.157442,-21.907749,-13.276753,28.987700,5.399754
0.048,3.280443,-3.688807,-6.969250,0.204182,5.124846,-5.329028,21.512915,36.161132,-21.906519,-13.275523,28.988930,5.400984
0.0485,3.279213,-3.690037,-6.969250,0.205412,5.124231,-5.329643,21.511685,36.162362,-21.906519,-13.273063,28.991390,5.400984
0.049,3.279213,-3.690037,-6.969250,0.205412,5.124231,-5.329643,21.509225,36.163592,-21.905289,-13.270603,28.992620,5.402214
0.0495,3.280443,-3.688807,-6.969250,0.204182,5.124846,-5.329028,21.507995,36.164822,-21.901599,-13.266913,28.995080,5.403444
0.05,3.281673,-3.686347,-6.968020,0.202337,5.124846,-5.327183,21.507995,36.167282,-21.895449,-13.260763,28.997540,5.408364
0.0505,3.285363,-3.681427,-6.966790,0.198032,5.126076,-5.324108,21.509225,36.170972,-21.888069,-13.254613,29.001230,5.412054
0.051,3.287823,-3.677737,-6.965560,0.194957,5.126691,-5.321648,21.509225,36.173432,-21.883149,-13.250923,29.003690,5.415744
0.0515,3.290283,-3.675277,-6.965560,0.192497,5.127921,-5.320418,21.511685,36.178352,-21.880689,-13.249692,29.006150,5.416974
0.052,3.289053,-3.675277,-6.964330,0.193112,5.126691,-5.319803,21.511685,36.182042,-21.883149,-13.254613,29.007380,5.414514
0.0525,3.287823,-3.677737,-6.965560,0.194957,5.126691,-5.321648,21.511685,36.184502,-21.885609,-13.258303,29.008610,5.410824
0.053,3.286593,-3.678967,-6.965560,0.196187,5.126076,-5.322263,21.510455,36.186962,-21.889299,-13.261993,29.007380,5.407134
0.0535,3.287823,-3.680197,-6.968020,0.196187,5.127921,-5.324108,21.507995,36.189422,-21.891759,-13.263223,29.007380,5.404674
0.054,3.287823,-3.678967,-6.966790,0.195572,5.127306,-5.322878,21.505535,36.189422,-21.894219,-13.263223,29.004920,5.402214
0.0545,3.289053,-3.678967,-6.968020,0.194957,5.128536,-5.323493,21.504305,36.191882,-21.892989,-13.261993,29.006150,5.400984
0.055,3.289053,-3.677737,-6.966790,0.194342,5.127921,-5.322263,21.503075,36.194342,-21.891759,-13.260763,29.008610,5.402214
0.0555,3.290283,-3.677737,-6.968020,0.193727,5.129151,-5.322878,21.503075,36.195572,-21.889299,-13.260763,29.009840,5.402214
0.056,3.291513,-3.677737,-6.969250,0.193112,5.130381,-5.323493,21.504305,36.196802,-21.888069,-13.261993,29.009840,5.402214
0.0565,3.291513,-3.677737,-6.969250,0.193112,5.130381,-5.323493,21.504305,36.198032,-21.886839,-13.263223,29.009840,5.400984
0.057,3.290283,-3.678967,-6.969250,0.194342,5.129766,-5.324108,21.504305,36.199262,-21.886839,-13.263223,29.009840,5.399754
0.0575,3.289053,-3.680197,-6.969250,0.195572,5.129151,-5.324723,21.501845,36.199262,-21.886839,-13.263223,29.009840,5.398524
0.058,3.287823,-3.681427,-6.969250,0.196802,5.128536,-5.325338,21.501845,36.201722,-21.885609,-13.260763,29.011070,5.399754
0.0585,3.286593,-3.682657,-6.969250,0.198032,5.127921,-5.325953,21.503075,36.204182,-21.884379,-13.258303,29.013530,5.402214
0.059,3.286593,-3.682657,-6.969250,0.198032,5.127921,-5.325953,21.504305,36.206642,-21.880689,-13.254613,29.014760,5.405904
0.0595,3.289053,-3.680197,-6.969250,0.195572,5.129151,-5.324723,21.506765,36.209102,-21.874539,-13.249692,29.015990,5.409594
0.06,3.289053,-3.677737,-6.966790,0.194342,5.127921,-5.322263,21.510455,36.215252,-21.864699,-13.243542,29.020910,5.415744
0.0605,3.290283,-3.674047,-6.964330,0.191882,5.127306,-5.319188,21.512915,36.218942,-21.857319,-13.238622,29.022140,5.421894
0.061,3.291513,-3.672817,-6.964330,0.190652,5.127921,-5.318573,21.514145,36.225092,-21.848708,-13.234932,29.025830,5.426814
0.0615,3.292743,-3.671587,-6.964330,0.189422,5.128536,-5.317958,21.515375,36.228782,-21.843788,-13.231242,29.029520,5.428044
0.062,3.293973,-3.671587,-6.965560,0.188807,5.129766,-5.318573,21.515375,36.232472,-21.841328,-13.230012,29.031980,5.428044
0.0625,3.295203,-3.671587,-6.966790,0.188192,5.130996,-5.319188,21.514145,36.233702,-21.841328,-13.228782,29.033210,5.426814
0.063,3.292743,-3.672817,-6.965560,0.190037,5.129151,-5.319188,21.515375,36.237392,-21.840098,-13.225092,29.034440,5.426814
0.0635,3.290283,-3.671587,-6.961870,0.190652,5.126076,-5.316728,21.515375,36.241082,-21.837638,-13.222632,29.035670,5.428044
0.064,3.287823,-3.671587,-6.959410,0.191882,5.123616,-5.315498,21.514145,36.243542,-21.836408,-13.222632,29.035670,5.426814
0.0645,3.287823,-3.670357,-6.958180,0.191267,5.123001,-5.314268,21.514145,36.246002,-21.832718,-13.221402,29.036900,5.428044
0.065,3.286593,-3.671587,-6.958180,0.192497,5.122386,-5.314883,21.514145,36.247232,-21.831488,-13.221402,29.036900,5.428044
0.0655,3.286593,-3.672817,-6.959410,0.193112,5.123001,-5.316113,21.514145,36.247232,-21.830258,-13.221402,29.036900,5.428044
0.066,3.285363,-3.674047,-6.959410,0.194342,5.122386,-5.316728,21.512915,36.248462,-21.830258,-13.221402,29.036900,5.428044
0.0665,3.285363,-3.675277,-6.960640,0.194957,5.123001,-5.317958,21.511685,36.249692,-21.830258,-13.221402,29.038130,5.429274
0.067,3.285363,-3.674047,-6.959410,0.194342,5.122386,-5.316728,21.511685,36.252153,-21.829028,-13.220172,29.039360,5.429274
0.0675,3.285363,-3.674047,-6.959410,0.194342,5.122386,-5.316728,21.511685,36.254613,-21.827798,-13.218942,29.040590,5.429274
0.068,3.285363,-3.675277,-6.960640,0.194957,5.123001,-5.317958,21.510455,36.257073,-21.827798,-13.218942,29.040590,5.428044
0.0685,3.287823,-3.675277,-6.963100,0.193727,5.125461,-5.319188,21.509225,36.259533,-21.827798,-13.217712,29.039360,5.426814
0.069,3.291513,-3.674047,-6.965560,0.191267,5.128536,-5.319803,21.507995,36.263223,-21.825338,-13.215252,29.040590,5.428044
0.0695,3.295203,-3.672817,-6.968020,0.188807,5.131611,-5.320418,21.506765,36.268143,-21.821648,-13.211562,29.041820,5.430504
0.07,3.297663,-3.672817,-6.970480,0.187577,5.134071,-5.321648,21.505535,36.271833,-21.815498,-13.205412,29.044280,5.434194
0.0705,3.300123,-3.670357,-6.970480,0.185117,5.135301,-5.320418,21.504305,36.276753,-21.806888,-13.199262,29.050431,5.440344
0.071,3.302583,-3.667897,-6.970480,0.182657,5.136531,-5.319188,21.504305,36.280443,-21.801968,-13.194342,29.054121,5.444034
0.0715,3.303813,-3.665437,-6.969250,0.180812,5.136531,-5.317343,21.505535,36.284133,-21.799508,-13.193112,29.056581,5.445264
0.072,3.302583,-3.664207,-6.966790,0.180812,5.134686,-5.315498,21.506765,36.287823,-21.799508,-13.193112,29.057811,5.445264
0.0725,3.303813,-3.661747,-6.965560,0.178967,5.134686,-5.313653,21.507995,36.290283,-21.803198,-13.194342,29.057811,5.444034
0.073,3.305043,-3.658057,-6.963100,0.176507,5.134071,-5.310578,21.510455,36.293973,-21.804428,-13.194342,29.056581,5.442804
0.0735,3.305043,-3.658057,-6.963100,0.176507,5.134071,-5.310578,21.509225,36.296433,-21.805658,-13.195572,29.055351,5.441574
0.074,3.306273,-3.656827,-6.963100,0.175277,5.134686,-5.309963,21.507995,36.298893,-21.805658,-13.195572,29.054121,5.439114
0.0745,3.305043,-3.659287,-6.964330,0.177122,5.134686,-5.311808,21.507995,36.302583,-21.801968,-13.195572,29.054121,5.437884
0.075,3.306273,-3.660517,-6.966790,0.177122,5.136531,-5.313653,21.507995,36.305043,-21.799508,-13.194342,29.055351,5.436654
0.0755,3.306273,-3.661747,-6.968020,0.177737,5.137146,-5.314883,21.507995,36.307503,-21.797048,-13.194342,29.056581,5.436654
0.076,3.306273,-3.661747,-6.968020,0.177737,5.137146,-5.314883,21.509225,36.308733,-21.797048,-13.195572,29.057811,5.435424
0.0765,3.307503,-3.661747,-6.969250,0.177122,5.138376,-5.315498,21.507995,36.309963,-21.799508,-13.196802,29.056581,5.432964
0.077,3.307503,-3.661747,-6.969250,0.177122,5.138376,-5.315498,21.506765,36.313653,-21.800738,-13.196802,29.056581,5.432964
0.0775,3.307503,-3.662977,-6.970480,0.177737,5.138991,-5.316728,21.507995,36.318573,-21.797048,-13.193112,29.059041,5.435424
0.078,3.308733,-3.664207,-6.972940,0.177737,5.140836,-5.318573,21.507995,36.322263,-21.794588,-13.189422,29.060271,5.437884
0.0785,3.309963,-3.661747,-6.971710,0.175892,5.140836,-5.316728,21.507995,36.325953,-21.789668,-13.184502,29.062731,5.440344
0.079,3.311193,-3.661747,-6.972940,0.175277,5.142066,-5.317343,21.507995,36.328413,-21.787208,-13.180812,29.063961,5.442804
0.0795,3.313653,-3.659287,-6.972940,0.172817,5.143296,-5.316113,21.507995,36.332103,-21.781058,-13.175892,29.066421,5.446494
0.08,3.314883,-3.658057,-6.972940,0.171587,5.143911,-5.315498,21.507995,36.335793,-21.774908,-13.170972,29.068881,5.450185
0.0805,3.313653,-3.655597,-6.969250,0.170972,5.141451,-5.312423,21.510455,36.339483,-21.766298,-13.164822,29.073801,5.453875
0.081,3.312423,-3.656827,-6.969250,0.172202,5.140836,-5.313038,21.511685,36.343173,-21.760148,-13.161132,29.077491,5.456335
0.0815,3.311193,-3.656827,-6.968020,0.172817,5.139606,-5.312423,21.512915,36.346863,-21.756458,-13.158672,29.081181,5.458795
0.082,3.311193,-3.655597,-6.966790,0.172202,5.138991,-5.311193,21.514145,36.350554,-21.753998,-13.157442,29.083641,5.458795
0.0825,3.309963,-3.655597,-6.965560,0.172817,5.137761,-5.310578,21.515375,36.354244,-21.753998,-13.156212,29.086101,5.458795
0.083,3.309963,-3.653137,-6.963100,0.171587,5.136531,-5.308118,21.515375,36.356704,-21.753998,-13.154982,29.087331,5.458795
0.0835,3.309963,-3.650677,-6.960640,0.170357,5.135301,-5.305658,21.517835,36.361624,-21.751538,-13.153752,29.091021,5.460025
0.084,3.309963,-3.649446,-6.959410,0.169742,5.134686,-5.304428,21.517835,36.362854,-21.750308,-13.153752,29.092251,5.458795
0.0845,3.312423,-3.648216,-6.960640,0.167897,5.136531,-5.304428,21.519065,36.366544,-21.747847,-13.152522,29.092251,5.458795
0.085,3.313653,-3.645756,-6.959410,0.166052,5.136531,-5.302583,21.520295,36.370234,-21.744157,-13.151292,29.093481,5.460025
0.0855,3.314883,-3.644526,-6.959410,0.164822,5.137146,-5.301968,21.520295,36.375154,-21.739237,-13.148831,29.094711,5.463715
0.086,3.316113,-3.643296,-6.959410,0.163592,5.137761,-5.301353,21.520295,36.377614,-21.734317,-13.145141,29.095941,5.466175
0.0865,3.317343,-3.642066,-6.959410,0.162362,5.138376,-5.300738,21.521525,36.381304,-21.729397,-13.141451,29.098401,5.468635
0.087,3.318573,-3.642066,-6.960640,0.161747,5.139606,-5.301353,21.522755,36.384994,-21.726937,-13.138991,29.102091,5.468635
0.0875,3.317343,-3.643296,-6.960640,0.162977,5.138991,-5.301968,21.522755,36.387454,-21.725707,-13.135301,29.104551,5.468635
0.088,3.318573,-3.644526,-6.963100,0.162977,5.140836,-5.303813,21.521525,36.388684,-21.725707,-13.135301,29.105781,5.467405
0.0885,3.319803,-3.645756,-6.965560,0.162977,5.142681,-5.305658,21.520295,36.389914,-21.725707,-13.134071,29.105781,5.464945
0.089,3.322263,-3.645756,-6.968020,0.161747,5.145141,-5.306888,21.517835,36.392374,-21.724477,-13.134071,29.105781,5.463715
0.0895,3.324723,-3.643296,-6.968020,0.159287,5.146371,-5.305658,21.517835,36.397294,-21.720787,-13.130381,29.105781,5.466175
0.09,3.325953,-3.640836,-6.966790,0.157442,5.146371,-5.303813,21.517835,36.402214,-21.714637,-13.125461,29.108241,5.471095
0.0905,3.328413,-3.637146,-6.965560,0.154367,5.146986,-5.301353,21.519065,36.407134,-21.708487,-13.119311,29.110701,5.476015
0.091,3.327183,-3.637146,-6.964330,0.154982,5.145756,-5.300738,21.521525,36.413284,-21.702337,-13.113161,29.113161,5.479705
0.0915,3.327183,-3.634686,-6.961870,0.153752,5.144526,-5.298278,21.525215,36.419434,-21.698647,-13.109471,29.116851,5.482165
0.092,3.325953,-3.633456,-6.959410,0.153752,5.142681,-5.296433,21.527675,36.423124,-21.697417,-13.109471,29.118081,5.480935
0.0925,3.328413,-3.630996,-6.959410,0.151292,5.143911,-5.295203,21.528905,36.425584,-21.699877,-13.110701,29.119311,5.478475
0.093,3.330873,-3.628536,-6.959410,0.148831,5.145141,-5.293973,21.527675,36.426814,-21.703567,-13.113161,29.119311,5.476015
0.0935,3.330873,-3.628536,-6.959410,0.148831,5.145141,-5.293973,21.526445,36.429274,-21.704797,-13.114391,29.119311,5.473555
0.094,3.332103,-3.629766,-6.961870,0.148831,5.146986,-5.295818,21.523985,36.431734,-21.704797,-13.115621,29.119311,5.472325
0.0945,3.333333,-3.630996,-6.964330,0.148831,5.148831,-5.297663,21.522755,36.435424,-21.703567,-13.115621,29.120541,5.473555
0.095,3.334563,-3.632226,-6.966790,0.148831,5.150677,-5.299508,21.521525,36.439114,-21.701107,-13.114391,29.121771,5.474785
0.0955,3.335793,-3.630996,-6.966790,0.147601,5.151292,-5.298893,21.521525,36.441574,-21.699877,-13.113161,29.123001,5.474785
0.096,3.338253,-3.629766,-6.968020,0.145756,5.153137,-5.298893,21.522755,36.444034,-21.698647,-13.111931,29.125461,5.473555
0.0965,3.339483,-3.628536,-6.968020,0.144526,5.153752,-5.298278,21.523985,36.446494,-21.697417,-13.110701,29.125461,5.472325
0.097,3.343173,-3.628536,-6.971710,0.142681,5.157442,-5.300123,21.525215,36.447724,-21.694957,-13.109471,29.126691,5.472325
0.0975,3.344403,-3.627306,-6.971710,0.141451,5.158057,-5.299508,21.526445,36.450185,-21.693727,-13.107011,29.127921,5.472325
0.098,3.345633,-3.626076,-6.971710,0.140221,5.158672,-5.298893,21.527675,36.451415,-21.691267,-13.104551,29.130381,5.472325
0.0985,3.348093,-3.623616,-6.971710,0.137761,5.159902,-5.297663,21.530135,36.453875,-21.686347,-13.100861,29.135301,5.477245
0.099,3.348093,-3.622386,-6.970480,0.137146,5.159287,-5.296433,21.532595,36.457565,-21.678967,-13.094711,29.138991,5.483395
0.0995,3.350554,-3.618696,-6.969250,0.134071,5.159902,-5.293973,21.533825,36.460025,-21.672817,-13.088561,29.143911,5.489545
0.1,3.350554,-3.616236,-6.966790,0.132841,5.158672,-5.291513,21.535055,36.463715,-21.665437,-13.082411,29.148831,5.494465
